SKU,Produto,Quantidade Vendida,Vendedor,Mês,Ano,Cidade,Estado,Preço,Total
HL1918,iPhone,4,Joao Silva,11,2018,Belo Horizonte,Minas Gerais,5300,21200
HL1918,iPhone,4,Isabelle Firmino,11,2018,Salvador,Bahia,5300,21200
HL4379,Televisão,1,Guido Monteiro,3,2018,Porto Alegre,Rio Grande do Sul,2500,2500
HL1918,iPhone,1,Myllena Corrêa,6,2018,Goiânia,Goiás,5300,5300
HL1148,Câmera,4,Catarina Teixeira,7,2018,Fortaleza,Ceará,2100,8400
HL1918,iPhone,1,Julia Silva,8,2018,Salvador,Bahia,5300,5300
HL1918,iPhone,4,Ulisses Quinto,4,2018,São Paulo,São Paulo,5300,21200
HL8851,Notebook,4,Gabriella Lopes,11,2018,São Paulo,São Paulo,3500,14000
HL9962,Android,3,Hygor Essaber,6,2018,Curitiba,Paraná,3400,10200
HL1148,Câmera,3,Amanda Gontijo,8,2018,Fortaleza,Ceará,2100,6300
HL1918,iPhone,1,Eduardo Lopes,8,2018,Recife,Pernambuco,5300,5300
HL8851,Notebook,1,Guilherme Lima,12,2018,Fortaleza,Ceará,3500,3500
HL4379,Televisão,5,Daniel Monteiro,3,2018,São Paulo,São Paulo,2500,12500
HL7348,SmartWatch,5,Thales Santos,1,2018,São Paulo,São Paulo,1400,7000
HL4379,Televisão,1,Anna Silva,9,2018,Goiânia,Goiás,2500,2500
HL1148,Câmera,2,Bianca Paz,9,2018,Goiânia,Goiás,2100,4200
HL7348,SmartWatch,5,Marcelo Pereira,12,2018,Salvador,Bahia,1400,7000
HL4379,Televisão,1,William Mendonça,3,2018,Goiânia,Goiás,2500,2500
HL2714,Tablet,2,João Guadagnino,6,2018,Fortaleza,Ceará,1600,3200
HL8851,Notebook,5,Laura Araujo,4,2018,São Paulo,São Paulo,3500,17500
HL1918,iPhone,5,Felipe Cavalcanti,6,2018,São Paulo,São Paulo,5300,26500
HL4379,Televisão,3,Leandro Rodrigues,5,2018,São Paulo,São Paulo,2500,7500
HL9962,Android,1,José Carvalho,4,2018,Belo Horizonte,Minas Gerais,3400,3400
HL1918,iPhone,3,Caio Cardoso,9,2018,Porto Alegre,Rio Grande do Sul,5300,15900
HL4379,Televisão,5,Bruno Velucci,10,2018,Salvador,Bahia,2500,12500
HL1148,Câmera,3,Gabriel Azevedo,11,2018,Porto Alegre,Rio Grande do Sul,2100,6300
HL4379,Televisão,1,Amanda Braga,12,2018,Recife,Pernambuco,2500,2500
HL1918,iPhone,4,Pedro Conceição,7,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,1,Victor Zakhm,2,2018,Fortaleza,Ceará,5300,5300
HL1918,iPhone,5,Julia Teixeira,11,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL1918,iPhone,3,Mariana Miranda,12,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL4379,Televisão,3,Henrique Lencastre,2,2018,Belo Horizonte,Minas Gerais,2500,7500
HL7348,SmartWatch,3,Raíssa Nimer,11,2018,Goiânia,Goiás,1400,4200
HL1918,iPhone,4,Itai Puntel,7,2018,Salvador,Bahia,5300,21200
HL1918,iPhone,3,Karina Camara,8,2018,Salvador,Bahia,5300,15900
HL1918,iPhone,4,Rafael Guimarães,6,2018,Salvador,Bahia,5300,21200
HL9962,Android,3,Joao Pereira,2,2018,Fortaleza,Ceará,3400,10200
HL4379,Televisão,1,Julie Ferreira,2,2018,Belo Horizonte,Minas Gerais,2500,2500
HL8851,Notebook,4,Lívia Tanaka,1,2018,Curitiba,Paraná,3500,14000
HL4379,Televisão,1,Lívia Marques,9,2018,Salvador,Bahia,2500,2500
HL4379,Televisão,3,Lara Moreira,11,2018,Belo Horizonte,Minas Gerais,2500,7500
HL1148,Câmera,1,Breno Farias,4,2018,Rio de Janeiro,Rio de Janeiro,2100,2100
HL1918,iPhone,5,Gustavo Thome,7,2018,Belo Horizonte,Minas Gerais,5300,26500
HL4379,Televisão,5,Ulisses Filho,10,2018,São Paulo,São Paulo,2500,12500
HL1918,iPhone,4,Arthur Fernandes,10,2018,São Paulo,São Paulo,5300,21200
HL9962,Android,3,Breno Britto,11,2018,Recife,Pernambuco,3400,10200
HL1918,iPhone,4,Jessica Ferreira,5,2018,São Paulo,São Paulo,5300,21200
HL1918,iPhone,3,Juliana Hollander,10,2018,Salvador,Bahia,5300,15900
HL7348,SmartWatch,4,Lucas Freitas,12,2018,Porto Alegre,Rio Grande do Sul,1400,5600
HL1148,Câmera,5,Thais Rodrigues,1,2018,Salvador,Bahia,2100,10500
HL2714,Tablet,1,Fernanda Rubim,10,2018,Goiânia,Goiás,1600,1600
HL1918,iPhone,3,Larissa Cruz,4,2018,Salvador,Bahia,5300,15900
HL4379,Televisão,5,Isabella Rodrigues,2,2018,São Paulo,São Paulo,2500,12500
HL1918,iPhone,3,Vinícius Antunes,1,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL1148,Câmera,2,Matheus Ramos,4,2018,Fortaleza,Ceará,2100,4200
HL1918,iPhone,5,Pedro Oliveira,2,2018,São Paulo,São Paulo,5300,26500
HL4379,Televisão,4,Raphael Coelho,1,2018,Recife,Pernambuco,2500,10000
HL1148,Câmera,5,Adrielle Gabriel,11,2018,São Paulo,São Paulo,2100,10500
HL2714,Tablet,2,Vivianne Rodrigues,4,2018,Salvador,Bahia,1600,3200
HL1148,Câmera,1,Ana Leite,12,2018,São Paulo,São Paulo,2100,2100
HL4379,Televisão,2,Victor Gomes,10,2018,Porto Alegre,Rio Grande do Sul,2500,5000
HL4379,Televisão,5,João Costa,1,2018,São Paulo,São Paulo,2500,12500
HL4379,Televisão,3,Lunna Vannier,12,2018,Fortaleza,Ceará,2500,7500
HL1918,iPhone,4,Marina Gama,1,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL1918,iPhone,1,Matheus Sapir,8,2018,São Paulo,São Paulo,5300,5300
HL4379,Televisão,4,Ruan Gonçalves,12,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL1918,iPhone,5,Luísa Fonseca,11,2018,Porto Alegre,Rio Grande do Sul,5300,26500
HL1918,iPhone,2,Renan Nascimento,4,2018,São Paulo,São Paulo,5300,10600
HL1918,iPhone,4,Rubens Netto,11,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL1148,Câmera,4,Luis Oliveira,11,2018,Fortaleza,Ceará,2100,8400
HL1918,iPhone,5,Daniel Sousa,4,2018,Curitiba,Paraná,5300,26500
HL7348,SmartWatch,1,João Siqueira,4,2018,Fortaleza,Ceará,1400,1400
HL1918,iPhone,5,Bruno Ferreira,5,2018,Curitiba,Paraná,5300,26500
HL2714,Tablet,3,Carla Zakhm,10,2018,Porto Alegre,Rio Grande do Sul,1600,4800
HL1918,iPhone,2,Luis Silva,12,2018,Belo Horizonte,Minas Gerais,5300,10600
HL4379,Televisão,3,Wilson Farias,7,2018,Rio de Janeiro,Rio de Janeiro,2500,7500
HL1918,iPhone,1,Raíssa Oliveira,5,2018,Fortaleza,Ceará,5300,5300
HL1918,iPhone,4,Cézar Santos,4,2018,Salvador,Bahia,5300,21200
HL4379,Televisão,4,Sandy Ribeiro,7,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL9962,Android,1,Leandro Rodrigues,1,2018,Fortaleza,Ceará,3400,3400
HL2714,Tablet,3,Beatriz Biase,9,2018,Salvador,Bahia,1600,4800
HL4379,Televisão,2,Rafaela Rodrigues,1,2018,São Paulo,São Paulo,2500,5000
HL1148,Câmera,1,Wen Braga,8,2018,São Paulo,São Paulo,2100,2100
HL2714,Tablet,5,Juliana Silva,10,2018,Fortaleza,Ceará,1600,8000
HL1918,iPhone,2,Gabrielle Wanderley,10,2018,Fortaleza,Ceará,5300,10600
HL4379,Televisão,2,Gustavo Aragão,4,2018,Salvador,Bahia,2500,5000
HL4379,Televisão,2,Gabriel Pereira,11,2018,Curitiba,Paraná,2500,5000
HL4379,Televisão,3,Ulisses Filho,11,2018,Fortaleza,Ceará,2500,7500
HL1918,iPhone,2,Priscila Suzano,1,2018,São Paulo,São Paulo,5300,10600
HL4379,Televisão,5,Carolina Motta,8,2018,Fortaleza,Ceará,2500,12500
HL1918,iPhone,4,Jonatas Essaber,1,2018,Curitiba,Paraná,5300,21200
HL4379,Televisão,1,Caio Fernandes,6,2018,São Paulo,São Paulo,2500,2500
HL7348,SmartWatch,5,Antonio Manhães,9,2018,Salvador,Bahia,1400,7000
HL7348,SmartWatch,1,Rodrigo Ramos,11,2018,Porto Alegre,Rio Grande do Sul,1400,1400
HL1148,Câmera,1,Gabriela Mello,12,2018,Goiânia,Goiás,2100,2100
HL4379,Televisão,1,Carolina Vasconcelos,1,2018,Porto Alegre,Rio Grande do Sul,2500,2500
HL9962,Android,3,Miguel Carneiro,2,2018,Belo Horizonte,Minas Gerais,3400,10200
HL4379,Televisão,4,Guilherme Castilho,3,2018,Salvador,Bahia,2500,10000
HL1918,iPhone,2,Juliana Barreira,5,2018,Rio de Janeiro,Rio de Janeiro,5300,10600
HL2714,Tablet,2,Luana Santana,6,2018,Fortaleza,Ceará,1600,3200
HL8851,Notebook,1,Thiago Veiga,2,2018,Porto Alegre,Rio Grande do Sul,3500,3500
HL4379,Televisão,2,Bruna Londero,6,2018,São Paulo,São Paulo,2500,5000
HL7348,SmartWatch,4,Daniel Costa,8,2018,Curitiba,Paraná,1400,5600
HL7348,SmartWatch,2,Bianca Tatsch,11,2018,Rio de Janeiro,Rio de Janeiro,1400,2800
HL7348,SmartWatch,3,Anna Figueiredo,4,2018,Goiânia,Goiás,1400,4200
HL1918,iPhone,1,Fernanda Rubim,1,2018,Goiânia,Goiás,5300,5300
HL2714,Tablet,1,Rafael Portela,5,2018,São Paulo,São Paulo,1600,1600
HL2714,Tablet,5,Ana Felippe,6,2018,Rio de Janeiro,Rio de Janeiro,1600,8000
HL1148,Câmera,3,Lucas Baptista,11,2018,Salvador,Bahia,2100,6300
HL1918,iPhone,3,Fabio Ramos,1,2018,Salvador,Bahia,5300,15900
HL9962,Android,4,Gabriel Soares,9,2018,Goiânia,Goiás,3400,13600
HL9962,Android,4,Cícero Ramos,11,2018,Fortaleza,Ceará,3400,13600
HL1148,Câmera,1,Lenon Fernandes,6,2018,São Paulo,São Paulo,2100,2100
HL1918,iPhone,5,Mariana Sousa,6,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL4379,Televisão,4,Laura Araujo,1,2018,Belo Horizonte,Minas Gerais,2500,10000
HL7348,SmartWatch,1,Vanessa Neves,6,2018,Fortaleza,Ceará,1400,1400
HL4379,Televisão,3,Raíssa Oros,4,2018,Fortaleza,Ceará,2500,7500
HL9962,Android,1,Fernanda Silva,2,2018,Salvador,Bahia,3400,3400
HL7348,SmartWatch,1,Karina Camara,11,2018,Goiânia,Goiás,1400,1400
HL1148,Câmera,4,Bárbara Lima,7,2018,Belo Horizonte,Minas Gerais,2100,8400
HL9962,Android,5,Natalia Andrade,5,2018,Salvador,Bahia,3400,17000
HL9962,Android,1,Victor Lira,8,2018,Porto Alegre,Rio Grande do Sul,3400,3400
HL7348,SmartWatch,3,Lucas Baptista,9,2018,Salvador,Bahia,1400,4200
HL2714,Tablet,4,Bárbara Cavalcante,3,2018,Fortaleza,Ceará,1600,6400
HL7348,SmartWatch,2,Victor Lira,10,2018,Fortaleza,Ceará,1400,2800
HL7348,SmartWatch,5,Diogo Peixoto,5,2018,Salvador,Bahia,1400,7000
HL2714,Tablet,4,Luiza Procaci,11,2018,Salvador,Bahia,1600,6400
HL1918,iPhone,2,Alex Fernandes,6,2018,Salvador,Bahia,5300,10600
HL1918,iPhone,5,Thomáz Bôas,9,2018,São Paulo,São Paulo,5300,26500
HL1918,iPhone,4,Priscila Vogel,2,2018,Salvador,Bahia,5300,21200
HL2714,Tablet,1,Manuela Merege,6,2018,São Paulo,São Paulo,1600,1600
HL8851,Notebook,3,Bruna Silveira,2,2018,Salvador,Bahia,3500,10500
HL1148,Câmera,1,Gabrielle Wanderley,3,2018,São Paulo,São Paulo,2100,2100
HL2714,Tablet,3,Vanessa Bach,7,2018,Curitiba,Paraná,1600,4800
HL9962,Android,4,Daniel Ortiz,10,2018,Recife,Pernambuco,3400,13600
HL9962,Android,2,Priscila Suzano,12,2018,Rio de Janeiro,Rio de Janeiro,3400,6800
HL4379,Televisão,4,Carolina Costa,8,2018,São Paulo,São Paulo,2500,10000
HL8851,Notebook,2,Yasser Calbucci,4,2018,Salvador,Bahia,3500,7000
HL1918,iPhone,4,Stefan Nunes,8,2018,Salvador,Bahia,5300,21200
HL1918,iPhone,2,Adrielle Gabriel,7,2018,Recife,Pernambuco,5300,10600
HL8851,Notebook,3,Luíza Goulart,12,2018,Salvador,Bahia,3500,10500
HL7348,SmartWatch,1,Tadeu Sousa,2,2018,Salvador,Bahia,1400,1400
HL1148,Câmera,3,Luíza Goulart,6,2018,Fortaleza,Ceará,2100,6300
HL4379,Televisão,2,Jéssica Teixeira,10,2018,Recife,Pernambuco,2500,5000
HL1918,iPhone,1,Pedro Martins,1,2018,Curitiba,Paraná,5300,5300
HL1148,Câmera,3,Henrique Silva,9,2018,Fortaleza,Ceará,2100,6300
HL1148,Câmera,4,Raíssa Oros,4,2018,Rio de Janeiro,Rio de Janeiro,2100,8400
HL9962,Android,4,Gabrielle Viríssimo,7,2018,São Paulo,São Paulo,3400,13600
HL4379,Televisão,5,Silvio Fahrnholz,11,2018,Fortaleza,Ceará,2500,12500
HL1918,iPhone,5,Lucas Fontoura,7,2018,Goiânia,Goiás,5300,26500
HL1918,iPhone,5,João Júnior,9,2018,Goiânia,Goiás,5300,26500
HL1918,iPhone,1,Luiz Mendonça,2,2018,Porto Alegre,Rio Grande do Sul,5300,5300
HL8851,Notebook,2,Sthefeson Barroso,12,2018,São Paulo,São Paulo,3500,7000
HL1918,iPhone,3,Lucas Assunção,12,2018,Recife,Pernambuco,5300,15900
HL4379,Televisão,5,Catarina Teixeira,1,2018,São Paulo,São Paulo,2500,12500
HL4379,Televisão,2,Rafael Carneiro,8,2018,Belo Horizonte,Minas Gerais,2500,5000
HL7348,SmartWatch,1,José Jesus,9,2018,Rio de Janeiro,Rio de Janeiro,1400,1400
HL1918,iPhone,4,Bruno Velucci,9,2018,São Paulo,São Paulo,5300,21200
HL2714,Tablet,4,Caroline Pinto,4,2018,Recife,Pernambuco,1600,6400
HL4379,Televisão,3,Deysiane Bach,4,2018,Goiânia,Goiás,2500,7500
HL7348,SmartWatch,4,Raissa Negrelli,2,2018,São Paulo,São Paulo,1400,5600
HL1918,iPhone,2,Júlio Fraga,1,2018,São Paulo,São Paulo,5300,10600
HL9962,Android,2,Diogo Peixoto,2,2018,Fortaleza,Ceará,3400,6800
HL1918,iPhone,5,Bruna Brandao,9,2018,Salvador,Bahia,5300,26500
HL1918,iPhone,5,Guilherme Monteiro,6,2018,Recife,Pernambuco,5300,26500
HL1918,iPhone,1,Paula Calbucci,7,2018,Belo Horizonte,Minas Gerais,5300,5300
HL1918,iPhone,2,Jonatas Passos,9,2018,Rio de Janeiro,Rio de Janeiro,5300,10600
HL2714,Tablet,3,Gabriel Pereira,8,2018,Rio de Janeiro,Rio de Janeiro,1600,4800
HL7348,SmartWatch,3,Victor Lira,4,2018,São Paulo,São Paulo,1400,4200
HL1148,Câmera,4,Izabel Lopes,6,2018,São Paulo,São Paulo,2100,8400
HL2714,Tablet,2,Rafael Rocha,1,2018,São Paulo,São Paulo,1600,3200
HL2714,Tablet,3,Amanda Felippe,3,2018,Salvador,Bahia,1600,4800
HL1918,iPhone,2,Carolina Motta,2,2018,Curitiba,Paraná,5300,10600
HL1918,iPhone,5,João Monteiro,10,2018,Salvador,Bahia,5300,26500
HL8851,Notebook,3,Carolina Figueiredo,2,2018,Recife,Pernambuco,3500,10500
HL1148,Câmera,1,Aline Mello,2,2018,São Paulo,São Paulo,2100,2100
HL9962,Android,4,Marina Miranda,7,2018,Goiânia,Goiás,3400,13600
HL8851,Notebook,5,Anízio Carvalho,2,2018,Curitiba,Paraná,3500,17500
HL7348,SmartWatch,5,Mariana Rotava,6,2018,São Paulo,São Paulo,1400,7000
HL1148,Câmera,3,Matheus Miranda,2,2018,Rio de Janeiro,Rio de Janeiro,2100,6300
HL7348,SmartWatch,4,Raissa Pinheiro,12,2018,São Paulo,São Paulo,1400,5600
HL1918,iPhone,2,Isabela Resende,12,2018,Salvador,Bahia,5300,10600
HL4379,Televisão,2,Matheus Figueiredo,9,2018,Porto Alegre,Rio Grande do Sul,2500,5000
HL7348,SmartWatch,5,Débora Lopes,9,2018,São Paulo,São Paulo,1400,7000
HL4379,Televisão,1,Larissa Florim,7,2018,Fortaleza,Ceará,2500,2500
HL1918,iPhone,2,Rebeca Reis,8,2018,Recife,Pernambuco,5300,10600
HL1918,iPhone,2,Pedro Macckione,7,2018,Belo Horizonte,Minas Gerais,5300,10600
HL2714,Tablet,5,Raul Junqueira,9,2018,Rio de Janeiro,Rio de Janeiro,1600,8000
HL2714,Tablet,3,Julia Penteado,9,2018,Fortaleza,Ceará,1600,4800
HL9962,Android,3,Ives Teixeira,3,2018,Fortaleza,Ceará,3400,10200
HL1918,iPhone,1,Ylana Teraoka,1,2018,Goiânia,Goiás,5300,5300
HL4379,Televisão,4,Guilherme Jordao,10,2018,Recife,Pernambuco,2500,10000
HL8851,Notebook,5,Brenno Miranda,5,2018,Belo Horizonte,Minas Gerais,3500,17500
HL8851,Notebook,3,Fillipe Almeida,5,2018,São Paulo,São Paulo,3500,10500
HL1918,iPhone,5,Juliana Correa,1,2018,Fortaleza,Ceará,5300,26500
HL7348,SmartWatch,4,João Guadagnino,3,2018,São Paulo,São Paulo,1400,5600
HL8851,Notebook,1,João Peçanha,9,2018,Fortaleza,Ceará,3500,3500
HL1918,iPhone,4,Carlos Azevedo,3,2018,São Paulo,São Paulo,5300,21200
HL7348,SmartWatch,1,Katharina Barros,1,2018,Curitiba,Paraná,1400,1400
HL4379,Televisão,2,Thomáz Rodriguez,8,2018,São Paulo,São Paulo,2500,5000
HL9962,Android,4,Carlos Azevedo,8,2018,Rio de Janeiro,Rio de Janeiro,3400,13600
HL4379,Televisão,1,Pedro Dalforne,9,2018,Rio de Janeiro,Rio de Janeiro,2500,2500
HL2714,Tablet,4,Caio Silva,11,2018,Rio de Janeiro,Rio de Janeiro,1600,6400
HL2714,Tablet,3,Ravena Bhering,10,2018,São Paulo,São Paulo,1600,4800
HL4379,Televisão,3,Pedro Macckione,9,2018,Belo Horizonte,Minas Gerais,2500,7500
HL1918,iPhone,2,Raísa Rodrigues,7,2018,Salvador,Bahia,5300,10600
HL7348,SmartWatch,1,Ana Gomes,10,2018,São Paulo,São Paulo,1400,1400
HL1918,iPhone,5,Priscila Suzano,4,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL8851,Notebook,4,Arthur Fernandes,6,2018,Fortaleza,Ceará,3500,14000
HL1918,iPhone,1,Guilherme Monteiro,8,2018,Fortaleza,Ceará,5300,5300
HL1918,iPhone,2,Pedro Santana,9,2018,Fortaleza,Ceará,5300,10600
HL1918,iPhone,4,Guilherme Lima,2,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL8851,Notebook,3,Arthur Portela,2,2018,Curitiba,Paraná,3500,10500
HL1918,iPhone,3,Gabrielle Viríssimo,6,2018,Fortaleza,Ceará,5300,15900
HL4379,Televisão,2,Matheus Silva,3,2018,Fortaleza,Ceará,2500,5000
HL1918,iPhone,4,Marcelo Magalhães,11,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL2714,Tablet,1,Rilson Dias,7,2018,São Paulo,São Paulo,1600,1600
HL8851,Notebook,4,Wendela Mariz,7,2018,Belo Horizonte,Minas Gerais,3500,14000
HL4379,Televisão,5,Carolina Figueiredo,11,2018,Fortaleza,Ceará,2500,12500
HL1148,Câmera,1,Jéssica Stefanelli,5,2018,Salvador,Bahia,2100,2100
HL2714,Tablet,1,Larissa Nauenberg,6,2018,São Paulo,São Paulo,1600,1600
HL9962,Android,2,Rodrigo Feijo,1,2018,Curitiba,Paraná,3400,6800
HL1918,iPhone,5,Camilla Cardeman,3,2018,Porto Alegre,Rio Grande do Sul,5300,26500
HL9962,Android,2,Amanda Delgado,5,2018,Porto Alegre,Rio Grande do Sul,3400,6800
HL8851,Notebook,3,Pedro Sena,10,2018,Belo Horizonte,Minas Gerais,3500,10500
HL7348,SmartWatch,4,João Abraçado,6,2018,Belo Horizonte,Minas Gerais,1400,5600
HL8851,Notebook,2,Bruno Temporal,8,2018,Fortaleza,Ceará,3500,7000
HL9962,Android,1,João Costa,9,2018,Fortaleza,Ceará,3400,3400
HL1918,iPhone,4,Pedro Ferrari,11,2018,Rio de Janeiro,Rio de Janeiro,5300,21200
HL2714,Tablet,3,Eduardo Ferreira,6,2018,Fortaleza,Ceará,1600,4800
HL4379,Televisão,2,Larissa Florim,6,2018,Salvador,Bahia,2500,5000
HL1918,iPhone,2,David Vasconcelos,3,2018,Curitiba,Paraná,5300,10600
HL1148,Câmera,4,Marina Aragão,7,2018,Rio de Janeiro,Rio de Janeiro,2100,8400
HL4379,Televisão,5,Eduardo Soares,11,2018,Fortaleza,Ceará,2500,12500
HL1918,iPhone,4,Pedro Delgado,2,2018,Recife,Pernambuco,5300,21200
HL1918,iPhone,1,Marcela Johnson,8,2018,Belo Horizonte,Minas Gerais,5300,5300
HL1918,iPhone,2,Iuri Neto,10,2018,Rio de Janeiro,Rio de Janeiro,5300,10600
HL8851,Notebook,1,Antonio Manhães,7,2018,São Paulo,São Paulo,3500,3500
HL1918,iPhone,1,Paloma Sperandei,8,2018,São Paulo,São Paulo,5300,5300
HL8851,Notebook,3,Pedro Cardoso,8,2018,Recife,Pernambuco,3500,10500
HL8851,Notebook,2,Norman Jimbo,5,2018,Goiânia,Goiás,3500,7000
HL8851,Notebook,3,Adrielle Gabriel,6,2018,Curitiba,Paraná,3500,10500
HL4379,Televisão,1,Gustavo Erthal,9,2018,Curitiba,Paraná,2500,2500
HL1918,iPhone,3,Paula Cavalcanti,7,2018,Fortaleza,Ceará,5300,15900
HL9962,Android,3,Gabrielle Silva,5,2018,Salvador,Bahia,3400,10200
HL9962,Android,3,Joyce Souza,6,2018,São Paulo,São Paulo,3400,10200
HL1918,iPhone,1,Yasmim Bittencourt,7,2018,Salvador,Bahia,5300,5300
HL4379,Televisão,4,Mariana Rotava,2,2018,São Paulo,São Paulo,2500,10000
HL1918,iPhone,1,Juliana Mesquita,11,2018,Fortaleza,Ceará,5300,5300
HL1148,Câmera,1,Pedro Lyra,8,2018,São Paulo,São Paulo,2100,2100
HL4379,Televisão,3,Alberto Silveira,10,2018,Rio de Janeiro,Rio de Janeiro,2500,7500
HL4379,Televisão,4,Lara Moreira,2,2018,Rio de Janeiro,Rio de Janeiro,2500,10000
HL2714,Tablet,5,Pedro Sena,11,2018,Salvador,Bahia,1600,8000
HL1918,iPhone,1,Luíza Garcia,9,2018,Rio de Janeiro,Rio de Janeiro,5300,5300
HL1918,iPhone,5,João Costa,8,2018,Goiânia,Goiás,5300,26500
HL7348,SmartWatch,4,João Araujo,1,2018,Curitiba,Paraná,1400,5600
HL7348,SmartWatch,3,Matheus Delgado,7,2018,Goiânia,Goiás,1400,4200
HL2714,Tablet,3,Beatriz Rocha,2,2018,Belo Horizonte,Minas Gerais,1600,4800
HL8851,Notebook,2,Adriane Chagas,8,2018,São Paulo,São Paulo,3500,7000
HL7348,SmartWatch,5,Gabrielle Wanderley,9,2018,Salvador,Bahia,1400,7000
HL1918,iPhone,3,Maria Junior,10,2018,Fortaleza,Ceará,5300,15900
HL1918,iPhone,1,Pedro Costa,3,2018,Goiânia,Goiás,5300,5300
HL9962,Android,3,Rilson Guedes,3,2018,Fortaleza,Ceará,3400,10200
HL7348,SmartWatch,2,Debora Silva,10,2018,Recife,Pernambuco,1400,2800
HL7348,SmartWatch,3,Fernanda Silva,12,2018,Goiânia,Goiás,1400,4200
HL4379,Televisão,1,Carolina Rachide,9,2018,Rio de Janeiro,Rio de Janeiro,2500,2500
HL1918,iPhone,3,Bárbara Lima,6,2018,Porto Alegre,Rio Grande do Sul,5300,15900
HL4379,Televisão,1,Breno Quinto,11,2018,Curitiba,Paraná,2500,2500
HL8851,Notebook,2,Thiago Veiga,6,2018,Fortaleza,Ceará,3500,7000
HL2714,Tablet,3,Breno Costa,10,2018,Recife,Pernambuco,1600,4800
HL4379,Televisão,4,Hanna Fonseca,8,2018,Fortaleza,Ceará,2500,10000
HL2714,Tablet,2,Juliana Guimarães,12,2018,Curitiba,Paraná,1600,3200
HL4379,Televisão,4,Rafaela Rodrigues,9,2018,Salvador,Bahia,2500,10000
HL9962,Android,2,Bruna Londero,3,2018,Fortaleza,Ceará,3400,6800
HL4379,Televisão,5,Luiza Farias,7,2018,Fortaleza,Ceará,2500,12500
HL7348,SmartWatch,2,Isabelle Gonçalves,11,2018,Salvador,Bahia,1400,2800
HL2714,Tablet,1,Anderson Martins,2,2018,Curitiba,Paraná,1600,1600
HL2714,Tablet,3,João Junior,5,2018,São Paulo,São Paulo,1600,4800
HL2714,Tablet,4,Nathan Morelli,4,2018,Recife,Pernambuco,1600,6400
HL1918,iPhone,3,Alexandre Dantas,12,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL1918,iPhone,2,Daniel Nauenberg,1,2018,Belo Horizonte,Minas Gerais,5300,10600
HL2714,Tablet,1,Igor Azevedo,8,2018,São Paulo,São Paulo,1600,1600
HL1918,iPhone,1,Marina Miranda,6,2018,São Paulo,São Paulo,5300,5300
HL1918,iPhone,3,Gabriella Lopes,12,2018,Rio de Janeiro,Rio de Janeiro,5300,15900
HL1918,iPhone,4,Maria Junior,7,2018,Salvador,Bahia,5300,21200
HL1918,iPhone,4,Brenno Santos,11,2018,Recife,Pernambuco,5300,21200
HL1918,iPhone,4,Caio Silva,11,2018,Fortaleza,Ceará,5300,21200
HL7348,SmartWatch,1,Dandara Reis,10,2018,Fortaleza,Ceará,1400,1400
HL1918,iPhone,5,Luiza Cabral,8,2018,Rio de Janeiro,Rio de Janeiro,5300,26500
HL1148,Câmera,2,Lucas Neto,8,2018,Recife,Pernambuco,2100,4200
HL2714,Tablet,4,Isabella Rodrigues,9,2018,Rio de Janeiro,Rio de Janeiro,1600,6400
HL7348,SmartWatch,3,Cassio Faria,9,2018,Rio de Janeiro,Rio de Janeiro,1400,4200
HL1918,iPhone,1,Eduardo Lopes,11,2018,São Paulo,São Paulo,5300,5300
HL4379,Televisão,2,Mariana Sousa,4,2018,Salvador,Bahia,2500,5000
HL1918,iPhone,2,Luiz Campista,10,2018,Porto Alegre,Rio Grande do Sul,5300,10600
HL1918,iPhone,4,Guilherme Lima,4,2018,São Paulo,São Paulo,5300,21200
HL2714,Tablet,2,Tayla Lima,9,2018,Salvador,Bahia,1600,3200
HL1918,iPhone,4,Gabriela Cavalcanti,6,2018,Curitiba,Paraná,5300,21200
HL1918,iPhone,4,Guido Monteiro,12,2018,Recife,Pernambuco,5300,21200
HL1918,iPhone,5,Silvio Fahrnholz,11,2018,São Paulo,São Paulo,5300,26500
HL1148,Câmera,5,Pedro Bitencourt,9,2018,Fortaleza,Ceará,2100,10500
HL1918,iPhone,2,Jéssica Netto,9,2018,Fortaleza,Ceará,5300,10600
HL4379,Televisão,3,Ana Gonzaga,3,2018,Fortaleza,Ceará,2500,7500
HL1918,iPhone,2,Alberto Silveira,10,2018,Curitiba,Paraná,5300,10600
HL8851,Notebook,4,Caio Silva,11,2018,Goiânia,Goiás,3500,14000
HL7348,SmartWatch,2,Ives Barbosa,2,2018,São Paulo,São Paulo,1400,2800
HL1918,iPhone,1,Paula Isbelle,11,2018,Salvador,Bahia,5300,5300
